contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid
cellular,21,jul,129,2,-1,0,unknown,no,15773
unknown,16,may,279,2,-1,0,unknown,no,3969
cellular,17,jul,160,6,-1,0,unknown,no,15189
cellular,21,nov,171,2,-1,0,unknown,no,27189
unknown,12,jun,236,1,-1,0,unknown,no,10303
cellular,4,may,528,3,-1,0,unknown,no,34325
cellular,8,aug,209,3,-1,0,unknown,no,20040
unknown,19,may,241,1,-1,0,unknown,no,4118
unknown,9,jun,204,2,-1,0,unknown,no,10006
cellular,29,jul,90,5,-1,0,unknown,no,17556
cellular,7,jul,244,4,-1,0,unknown,no,12747
unknown,30,may,228,2,-1,0,unknown,yes,7867
unknown,30,may,119,2,-1,0,unknown,no,7873
cellular,28,aug,74,10,-1,0,unknown,no,23713
cellular,27,aug,76,11,-1,0,unknown,no,23220
cellular,3,feb,146,1,263,5,success,no,29442
unknown,2,jun,826,4,-1,0,unknown,no,8269
cellular,21,nov,330,2,-1,0,unknown,no,27565
cellular,6,sep,369,3,504,5,other,yes,44693
unknown,6,jun,61,1,-1,0,unknown,no,9685
telephone,27,jan,199,3,-1,0,unknown,no,42752
telephone,4,mar,262,1,178,6,failure,no,43213
unknown,15,may,112,1,-1,0,unknown,no,3305
cellular,17,apr,526,1,260,2,other,yes,32735
cellular,11,may,7,5,171,12,failure,no,36062
cellular,12,aug,96,2,-1,0,unknown,no,20414
telephone,7,jul,9,17,-1,0,unknown,no,13019
cellular,29,aug,92,4,-1,0,unknown,no,23980
cellular,2,jul,82,1,77,3,success,no,40416
cellular,21,jul,81,1,-1,0,unknown,no,15746
cellular,19,aug,159,4,-1,0,unknown,no,21590
telephone,29,jan,123,1,185,7,failure,no,28141
unknown,23,may,58,1,-1,0,unknown,no,5316
cellular,14,apr,584,1,-1,0,unknown,no,32068
cellular,2,aug,245,2,-1,0,unknown,no,44373
unknown,30,may,242,3,-1,0,unknown,no,7553
cellular,15,mar,151,1,96,1,failure,no,43293
cellular,30,apr,152,1,-1,0,unknown,no,33907
unknown,6,may,145,1,-1,0,unknown,no,637
cellular,14,aug,526,2,-1,0,unknown,no,20983
cellular,2,feb,62,1,-1,0,unknown,no,28973
cellular,29,jan,344,1,188,2,failure,no,28184
unknown,16,jun,78,1,-1,0,unknown,no,10629
cellular,11,jul,965,2,-1,0,unknown,no,14137
cellular,20,apr,249,2,-1,0,unknown,no,33386
cellular,9,jul,601,1,-1,0,unknown,no,13614
cellular,25,aug,476,3,-1,0,unknown,no,22775
unknown,29,may,410,3,-1,0,unknown,no,7339
cellular,18,nov,54,1,-1,0,unknown,no,24779
cellular,12,may,306,2,-1,0,unknown,no,36873
unknown,29,may,51,1,-1,0,unknown,no,7281
cellular,20,apr,322,1,-1,0,unknown,no,33112
cellular,24,jul,256,2,-1,0,unknown,no,16747
cellular,28,jul,746,2,-1,0,unknown,no,17227
cellular,13,jan,113,3,33,2,other,no,42653
cellular,29,oct,288,3,-1,0,unknown,yes,42056
cellular,10,sep,105,2,-1,0,unknown,no,41531
cellular,9,feb,502,5,-1,0,unknown,no,30850
cellular,15,jun,129,1,-1,0,unknown,yes,40299
cellular,28,aug,13,17,-1,0,unknown,no,23458
cellular,20,apr,101,4,328,3,failure,no,33634
cellular,15,may,64,4,-1,0,unknown,no,38213
cellular,26,mar,281,1,-1,0,unknown,yes,43364
cellular,30,apr,237,1,-1,0,unknown,yes,33964
unknown,13,may,173,1,-1,0,unknown,no,2522
unknown,11,jun,140,1,-1,0,unknown,no,10149
unknown,15,may,50,7,-1,0,unknown,no,3398
cellular,20,nov,135,2,-1,0,unknown,no,26751
unknown,27,may,268,4,-1,0,unknown,no,6557
cellular,11,aug,109,1,-1,0,unknown,no,20311
unknown,15,may,490,3,-1,0,unknown,no,3458
cellular,22,aug,527,6,-1,0,unknown,no,22543
cellular,27,apr,99,1,329,4,other,no,43567
cellular,18,aug,144,2,-1,0,unknown,no,21341
telephone,30,jan,162,3,2,7,other,no,28894
unknown,27,jun,433,4,-1,0,unknown,no,12363
unknown,23,may,40,7,-1,0,unknown,no,5631
cellular,18,may,126,2,356,2,failure,no,38740
cellular,13,jul,316,3,182,1,failure,no,44157
cellular,7,aug,259,4,-1,0,unknown,no,19598
cellular,18,may,380,2,355,1,failure,no,38996
cellular,4,may,264,3,-1,0,unknown,no,34311
cellular,2,feb,107,1,-1,0,unknown,no,29036
cellular,28,jul,82,3,-1,0,unknown,no,17213
cellular,14,aug,423,4,-1,0,unknown,no,21060
unknown,14,may,191,1,-1,0,unknown,no,2925
unknown,5,may,175,1,-1,0,unknown,no,125
cellular,4,aug,139,1,92,3,failure,yes,44413
cellular,29,jan,309,3,-1,0,unknown,no,28557
unknown,20,may,152,1,-1,0,unknown,no,4760
cellular,18,jul,329,3,-1,0,unknown,no,15485
cellular,9,jul,662,1,-1,0,unknown,yes,13474
unknown,30,may,113,3,-1,0,unknown,no,7792
unknown,26,may,200,1,-1,0,unknown,no,5773
cellular,30,jul,85,2,-1,0,unknown,no,17968
cellular,18,may,577,2,-1,0,unknown,no,39201
cellular,21,nov,20,10,113,4,failure,no,27400
cellular,9,jul,645,1,-1,0,unknown,yes,13465
unknown,29,may,1611,2,-1,0,unknown,no,7393
cellular,8,may,197,1,-1,0,unknown,no,35682
cellular,17,jul,287,1,-1,0,unknown,no,15075
cellular,14,aug,457,2,-1,0,unknown,no,21055
cellular,14,jul,151,2,-1,0,unknown,no,14322
cellular,23,mar,158,1,330,12,failure,no,43345
cellular,7,may,101,1,349,1,failure,no,35441
cellular,28,jun,452,1,-1,0,unknown,yes,44011
cellular,8,aug,131,2,-1,0,unknown,no,19951
cellular,4,feb,305,2,94,3,success,yes,42872
cellular,25,sep,79,1,-1,0,unknown,no,41635
cellular,26,aug,135,22,-1,0,unknown,no,22951
unknown,13,may,395,2,-1,0,unknown,yes,2475
unknown,2,jun,159,1,-1,0,unknown,no,8072
telephone,31,jul,350,15,-1,0,unknown,no,18712
cellular,18,may,603,1,340,2,other,yes,38950
unknown,2,jun,76,1,-1,0,unknown,no,8091
cellular,4,may,115,3,-1,0,unknown,no,34296
cellular,20,apr,339,1,-1,0,unknown,no,33118
unknown,27,may,136,2,-1,0,unknown,no,6445
cellular,12,may,69,3,364,11,failure,no,36603
cellular,11,may,553,1,367,7,failure,no,36216
unknown,27,may,124,2,-1,0,unknown,no,6522
cellular,19,nov,231,4,-1,0,unknown,no,26009
cellular,18,may,9,5,-1,0,unknown,no,38765
cellular,29,jan,537,1,-1,0,unknown,no,28450
cellular,19,aug,198,6,-1,0,unknown,no,21539
unknown,18,jun,324,2,-1,0,unknown,no,11238
cellular,4,mar,180,2,-1,0,unknown,yes,43204
cellular,25,jul,239,5,-1,0,unknown,no,17004
cellular,12,may,277,1,-1,0,unknown,no,36730
unknown,5,jun,741,1,-1,0,unknown,no,9195
cellular,8,apr,179,2,-1,0,unknown,no,31839
unknown,29,may,768,4,-1,0,unknown,no,7355
cellular,8,aug,109,6,-1,0,unknown,no,19841
unknown,13,may,370,1,-1,0,unknown,no,2412
unknown,29,may,333,3,-1,0,unknown,no,7083
unknown,23,may,138,6,-1,0,unknown,no,5530
cellular,24,jul,119,5,-1,0,unknown,no,16559
telephone,23,jul,83,4,-1,0,unknown,no,16510
cellular,2,jul,226,1,-1,0,unknown,no,40425
cellular,20,apr,57,3,325,1,other,no,33657
unknown,21,may,373,2,-1,0,unknown,no,4979
unknown,5,may,412,1,-1,0,unknown,no,176
unknown,20,jun,154,8,-1,0,unknown,no,11846
cellular,26,aug,239,2,-1,0,unknown,no,23017
cellular,27,oct,207,1,-1,0,unknown,yes,41988
cellular,11,sep,336,1,81,2,other,no,41549
cellular,7,jul,242,1,-1,0,unknown,no,13016
cellular,20,nov,217,1,-1,0,unknown,no,26254
cellular,9,apr,207,1,-1,0,unknown,no,31874
cellular,8,may,39,1,-1,0,unknown,no,35651
cellular,3,feb,256,1,190,3,failure,no,29476
unknown,21,may,240,3,-1,0,unknown,no,5046
cellular,28,jul,72,6,-1,0,unknown,no,17455
cellular,30,jul,145,5,-1,0,unknown,no,18086
unknown,7,may,172,8,-1,0,unknown,no,781
cellular,27,aug,609,13,-1,0,unknown,yes,23174
cellular,25,nov,106,1,205,2,other,no,42354
unknown,16,may,40,5,-1,0,unknown,no,3935
cellular,2,jul,272,1,-1,0,unknown,yes,40441
cellular,20,aug,97,3,-1,0,unknown,no,21930
cellular,20,aug,43,2,-1,0,unknown,no,21808
unknown,15,may,51,5,-1,0,unknown,no,3401
telephone,24,jul,780,1,-1,0,unknown,no,16782
telephone,31,jul,39,3,-1,0,unknown,no,18784
unknown,23,may,1015,3,-1,0,unknown,yes,5547
cellular,13,aug,78,1,-1,0,unknown,no,20906
cellular,8,jul,109,1,-1,0,unknown,no,13043
unknown,19,jun,477,7,-1,0,unknown,no,11432
cellular,16,jul,64,1,-1,0,unknown,no,14773
unknown,20,jun,47,2,-1,0,unknown,no,11880
telephone,4,feb,82,3,-1,0,unknown,no,29724
unknown,2,jun,82,1,-1,0,unknown,no,8252
cellular,24,jul,408,14,-1,0,unknown,no,16699
unknown,17,jun,228,2,-1,0,unknown,no,11072
cellular,20,nov,543,1,170,4,other,yes,26438
cellular,27,aug,153,4,-1,0,unknown,no,23210
cellular,21,aug,280,11,-1,0,unknown,no,22294
cellular,11,may,51,6,-1,0,unknown,no,36352
cellular,6,aug,78,2,-1,0,unknown,no,19296
cellular,24,jul,197,1,-1,0,unknown,no,16615
cellular,14,aug,94,4,-1,0,unknown,yes,41071
unknown,28,may,119,5,-1,0,unknown,no,6709
cellular,4,jun,422,1,79,4,other,no,40093
cellular,12,aug,344,3,-1,0,unknown,no,40944
telephone,18,nov,114,1,162,2,failure,no,25072
cellular,17,jul,330,1,-1,0,unknown,no,14997
cellular,8,aug,108,2,-1,0,unknown,no,19957
cellular,13,aug,270,2,-1,0,unknown,no,20820
unknown,7,may,282,2,-1,0,unknown,no,1140
cellular,15,may,116,1,-1,0,unknown,no,38448
unknown,8,may,172,1,-1,0,unknown,no,1326
cellular,19,nov,194,1,-1,0,unknown,no,25524
telephone,25,aug,176,5,-1,0,unknown,no,22730
unknown,9,may,85,2,-1,0,unknown,no,1615
unknown,21,may,211,1,-1,0,unknown,no,4899
unknown,11,jun,64,1,-1,0,unknown,no,10102
cellular,19,nov,282,2,-1,0,unknown,no,25998
cellular,14,aug,236,2,-1,0,unknown,no,41064
telephone,19,aug,132,4,-1,0,unknown,no,21785
unknown,6,may,631,2,-1,0,unknown,no,726
unknown,29,may,124,3,-1,0,unknown,no,7400
cellular,8,aug,160,6,-1,0,unknown,no,19971
cellular,29,jan,113,1,188,1,other,no,28380
cellular,21,nov,36,2,-1,0,unknown,no,27538
cellular,11,feb,109,3,-1,0,unknown,yes,31045
cellular,18,nov,578,2,-1,0,unknown,yes,25077
cellular,5,feb,16,9,253,1,failure,no,30199
cellular,31,jul,349,2,-1,0,unknown,no,18429
cellular,14,jul,110,3,-1,0,unknown,no,14489
telephone,20,aug,91,1,-1,0,unknown,no,41198
cellular,12,aug,126,3,-1,0,unknown,no,20518
unknown,11,jun,288,3,-1,0,unknown,no,10240
cellular,7,jul,53,1,-1,0,unknown,no,13013
cellular,19,nov,621,2,-1,0,unknown,no,25724
unknown,9,may,92,2,-1,0,unknown,no,1729
cellular,15,may,315,3,367,3,failure,no,38696
cellular,17,apr,211,2,343,3,failure,no,33033
cellular,21,nov,57,5,199,1,success,no,27339
telephone,7,dec,91,2,217,1,other,no,42443
cellular,28,jan,236,2,-1,0,unknown,no,27990
cellular,17,jul,342,2,-1,0,unknown,yes,15095
cellular,4,feb,143,1,-1,0,unknown,no,29797
cellular,7,apr,183,1,266,3,failure,no,31688
unknown,30,may,206,3,-1,0,unknown,no,7947
cellular,17,jul,80,1,-1,0,unknown,no,15008
cellular,4,may,126,1,-1,0,unknown,no,43618
cellular,15,apr,110,1,-1,0,unknown,yes,32142
cellular,28,aug,156,8,-1,0,unknown,no,23619
cellular,15,apr,98,4,178,3,failure,no,43486
cellular,28,aug,137,8,-1,0,unknown,no,23484
unknown,3,jun,49,1,-1,0,unknown,no,8400
unknown,16,may,376,2,-1,0,unknown,no,3858
cellular,17,apr,88,3,-1,0,unknown,no,32959
unknown,2,jun,133,1,-1,0,unknown,no,7987
cellular,18,nov,231,1,96,2,other,no,24827
cellular,18,aug,457,11,-1,0,unknown,no,21431
cellular,9,jul,359,2,-1,0,unknown,no,40563
cellular,3,feb,224,1,-1,0,unknown,no,29509
unknown,26,may,120,1,-1,0,unknown,no,5685
unknown,20,jun,115,1,-1,0,unknown,no,11753
unknown,20,may,134,1,-1,0,unknown,no,4508
unknown,21,may,518,1,-1,0,unknown,no,5011
unknown,4,jun,139,2,-1,0,unknown,no,8801
unknown,11,jun,867,1,-1,0,unknown,yes,10098
cellular,16,apr,284,1,-1,0,unknown,no,32435
cellular,15,may,217,6,178,1,failure,no,38432
unknown,23,may,395,1,-1,0,unknown,no,5240
cellular,12,aug,483,5,-1,0,unknown,no,20663
telephone,28,aug,51,3,-1,0,unknown,no,23738
cellular,27,oct,102,1,180,3,success,yes,41992
unknown,12,jun,582,1,-1,0,unknown,no,10405
cellular,27,aug,97,7,-1,0,unknown,no,23288
telephone,17,nov,76,1,-1,0,unknown,no,24349
cellular,17,nov,174,1,195,1,failure,no,24592
cellular,16,nov,280,1,104,2,failure,no,45187
cellular,23,jul,178,1,-1,0,unknown,no,16313
cellular,6,aug,103,2,-1,0,unknown,no,19214
cellular,23,sep,333,1,-1,0,unknown,no,44861
cellular,18,nov,417,1,-1,0,unknown,no,24989
unknown,21,may,226,1,-1,0,unknown,no,4934
telephone,1,feb,483,2,-1,0,unknown,yes,42826
cellular,14,jul,347,4,-1,0,unknown,no,14464
cellular,19,jul,187,11,-1,0,unknown,yes,44232
cellular,31,jul,9,23,-1,0,unknown,no,18740
unknown,3,jun,604,1,-1,0,unknown,no,8593
cellular,22,apr,183,5,-1,0,unknown,no,33725
unknown,23,may,159,2,-1,0,unknown,no,5419
cellular,20,apr,254,1,-1,0,unknown,no,33225
cellular,22,jul,470,2,-1,0,unknown,no,16138
cellular,6,aug,212,3,-1,0,unknown,no,19200
cellular,7,may,425,1,336,1,failure,no,35465
cellular,9,mar,301,1,90,4,success,yes,43253
unknown,16,jun,264,4,-1,0,unknown,no,10535
cellular,5,feb,728,4,253,1,failure,no,30560
cellular,15,apr,169,1,316,3,failure,no,32126
unknown,5,jun,189,1,-1,0,unknown,no,9025
cellular,28,aug,49,7,-1,0,unknown,no,23703
cellular,11,may,150,2,364,8,failure,no,36353
cellular,18,nov,91,1,-1,0,unknown,no,25004
cellular,14,apr,608,2,-1,0,unknown,no,32096
cellular,24,jul,448,1,-1,0,unknown,no,16788
unknown,5,jun,272,2,-1,0,unknown,no,9230
cellular,7,aug,67,2,-1,0,unknown,no,19545
cellular,7,may,1135,3,323,30,failure,yes,35567
unknown,14,may,568,1,-1,0,unknown,no,2895
unknown,30,may,827,5,-1,0,unknown,no,7717
unknown,6,jun,49,2,-1,0,unknown,no,9614
unknown,16,may,476,3,-1,0,unknown,no,3982
cellular,4,may,268,3,-1,0,unknown,yes,34333
unknown,9,jun,184,5,-1,0,unknown,no,9988
unknown,19,may,165,1,-1,0,unknown,no,4111
unknown,23,may,456,4,-1,0,unknown,no,5630
telephone,31,jul,9,16,-1,0,unknown,no,18765
unknown,2,jul,95,3,-1,0,unknown,no,12506
cellular,14,may,225,1,364,1,failure,no,37766
cellular,4,dec,232,3,310,2,failure,yes,42418
cellular,21,nov,358,4,-1,0,unknown,no,26918
unknown,4,jun,135,3,-1,0,unknown,no,8894
cellular,20,aug,471,5,-1,0,unknown,no,22033
cellular,26,may,267,1,205,3,failure,no,43796
cellular,16,jul,745,1,281,1,failure,yes,44205
cellular,19,nov,58,3,-1,0,unknown,no,25576
unknown,17,oct,115,1,-1,0,unknown,no,24044
unknown,6,may,125,2,-1,0,unknown,no,704
cellular,27,oct,113,1,-1,0,unknown,yes,42014
unknown,20,may,144,2,-1,0,unknown,no,4678
cellular,8,may,405,3,-1,0,unknown,no,35967
cellular,28,jan,256,1,-1,0,unknown,no,27867
cellular,11,jul,117,3,-1,0,unknown,no,14060
cellular,9,jul,72,1,-1,0,unknown,no,13427
cellular,17,nov,78,1,-1,0,unknown,no,24550
unknown,26,may,89,2,-1,0,unknown,no,5864
cellular,26,aug,169,2,-1,0,unknown,no,23046
cellular,7,aug,325,1,99,2,success,no,40710
telephone,29,jan,23,1,-1,0,unknown,no,28148
unknown,14,may,389,1,-1,0,unknown,no,3006
cellular,6,may,231,1,363,1,failure,no,34921
unknown,30,may,395,2,-1,0,unknown,no,7957
cellular,11,nov,199,1,-1,0,unknown,yes,42218
cellular,21,nov,187,1,-1,0,unknown,no,27036
cellular,20,nov,232,4,-1,0,unknown,no,26230
cellular,18,mar,194,1,-1,0,unknown,yes,31368
telephone,19,nov,20,1,177,1,failure,no,25676
cellular,21,nov,22,4,106,7,failure,no,26973
cellular,3,feb,155,4,-1,0,unknown,no,29551
cellular,11,jul,188,2,-1,0,unknown,no,14216
cellular,2,dec,357,1,188,3,other,yes,42391
cellular,18,aug,26,5,-1,0,unknown,no,21437
cellular,21,nov,92,2,-1,0,unknown,no,27483
cellular,15,may,256,1,359,3,success,no,38360
unknown,13,may,262,2,-1,0,unknown,no,2541
telephone,30,jan,118,5,-1,0,unknown,no,28889
cellular,27,apr,444,1,-1,0,unknown,yes,33828
cellular,25,may,377,1,-1,0,unknown,yes,39508
cellular,20,apr,16,3,154,4,other,no,33623
telephone,29,jul,24,2,-1,0,unknown,no,17676
unknown,14,may,594,2,-1,0,unknown,no,3115
cellular,18,jul,610,1,-1,0,unknown,yes,15374
cellular,28,jan,282,1,238,2,failure,no,27795
cellular,19,nov,207,2,-1,0,unknown,no,26076
cellular,20,apr,7,5,318,10,other,no,33632
cellular,18,nov,85,2,-1,0,unknown,no,25303
cellular,20,apr,126,1,334,3,other,no,33335
unknown,9,may,67,3,-1,0,unknown,no,1865
cellular,21,nov,51,2,140,11,failure,no,27449
cellular,17,apr,108,1,-1,0,unknown,no,32533
telephone,28,jul,107,3,-1,0,unknown,no,17476
cellular,8,may,435,2,340,3,failure,no,35866
cellular,3,aug,113,2,180,1,failure,yes,44393
unknown,20,jun,17,10,-1,0,unknown,no,12059
cellular,20,aug,252,3,-1,0,unknown,no,22014
unknown,15,may,251,1,-1,0,unknown,no,3480
unknown,7,may,432,1,-1,0,unknown,no,972
cellular,28,jul,264,5,-1,0,unknown,no,17421
unknown,15,may,75,1,-1,0,unknown,no,3230
cellular,4,feb,166,2,-1,0,unknown,no,30026
unknown,5,may,611,2,-1,0,unknown,no,261
unknown,5,may,176,1,-1,0,unknown,no,76
unknown,6,jun,648,2,-1,0,unknown,yes,9500
cellular,20,nov,354,2,-1,0,unknown,no,26776
cellular,15,jul,94,4,-1,0,unknown,no,14654
cellular,14,may,567,3,275,4,failure,yes,43712
unknown,30,may,115,1,-1,0,unknown,no,7668
unknown,8,may,204,1,-1,0,unknown,no,1234
unknown,6,may,209,1,-1,0,unknown,no,606
cellular,19,oct,123,2,-1,0,unknown,no,41893
unknown,29,may,162,5,-1,0,unknown,no,7126
cellular,30,jul,151,4,-1,0,unknown,no,18179
cellular,13,may,309,1,350,9,failure,no,37288
unknown,16,jun,247,2,-1,0,unknown,no,10461
telephone,4,feb,739,1,181,2,failure,yes,42892
telephone,25,jul,1492,2,-1,0,unknown,yes,16856
unknown,19,may,219,1,-1,0,unknown,no,4084
cellular,11,may,85,1,308,2,failure,no,36235
cellular,29,jul,54,16,-1,0,unknown,no,17508
cellular,23,feb,432,1,-1,0,unknown,yes,43114
cellular,28,jul,209,4,-1,0,unknown,no,17472
unknown,26,may,144,1,-1,0,unknown,no,5776
cellular,5,aug,344,1,-1,0,unknown,no,19153
cellular,6,feb,184,1,-1,0,unknown,no,30656
unknown,12,jun,100,4,-1,0,unknown,no,10432
telephone,7,may,123,3,-1,0,unknown,no,35578
cellular,29,jan,542,1,241,1,failure,no,28237
cellular,29,jul,446,2,-1,0,unknown,no,17634
cellular,3,jun,240,1,307,10,other,no,39993
cellular,3,feb,84,4,267,4,failure,no,29558
telephone,27,mar,199,1,-1,0,unknown,no,31429
cellular,11,aug,270,1,-1,0,unknown,no,20386
cellular,26,aug,101,2,-1,0,unknown,no,23154
cellular,21,nov,1199,3,155,3,other,no,27340
unknown,6,may,225,1,-1,0,unknown,no,424
cellular,10,aug,89,2,102,2,success,no,40769
unknown,21,may,281,1,-1,0,unknown,no,5098
cellular,19,nov,501,2,-1,0,unknown,no,25941
unknown,3,jun,126,1,-1,0,unknown,no,8483
cellular,18,nov,920,2,-1,0,unknown,no,25363
cellular,12,aug,175,3,31,10,success,yes,44537
cellular,30,jul,61,3,-1,0,unknown,no,18005
cellular,3,feb,132,1,-1,0,unknown,no,29521
cellular,18,may,390,5,-1,0,unknown,yes,39359
cellular,7,aug,390,2,-1,0,unknown,no,40727
cellular,13,aug,89,6,-1,0,unknown,no,20844
cellular,13,aug,295,2,-1,0,unknown,no,20706
cellular,20,jul,174,2,215,6,other,no,44238
cellular,17,nov,523,2,-1,0,unknown,no,24615
cellular,12,aug,126,2,-1,0,unknown,no,20475
cellular,28,jan,144,1,-1,0,unknown,no,27937
cellular,31,jul,49,5,-1,0,unknown,no,18358
cellular,18,nov,164,1,166,2,failure,no,24780
telephone,19,jun,1321,3,-1,0,unknown,yes,40348
unknown,20,may,100,1,-1,0,unknown,no,4484
cellular,31,jul,616,3,-1,0,unknown,no,18278
cellular,30,jan,227,1,189,1,failure,no,28760
cellular,1,jul,302,2,128,8,success,no,44061
cellular,30,jan,164,5,-1,0,unknown,no,28732
cellular,18,nov,123,1,124,1,failure,no,25149
cellular,19,nov,67,1,-1,0,unknown,no,25533
unknown,23,may,216,1,-1,0,unknown,no,5446
cellular,21,nov,21,7,-1,0,unknown,no,27425
cellular,6,may,198,1,-1,0,unknown,no,34879
cellular,24,jul,255,1,-1,0,unknown,no,16607
telephone,10,jul,45,1,-1,0,unknown,no,13896
cellular,18,may,182,2,-1,0,unknown,no,39115
unknown,8,may,175,5,-1,0,unknown,no,1168
cellular,23,jul,690,1,-1,0,unknown,yes,16357
unknown,6,jun,119,4,-1,0,unknown,no,9697
cellular,5,feb,105,1,-1,0,unknown,no,30430
cellular,15,may,136,1,176,1,failure,no,38140
cellular,9,feb,69,4,-1,0,unknown,no,30844
cellular,8,jul,304,1,-1,0,unknown,no,13091
unknown,12,jun,315,1,-1,0,unknown,no,10338
unknown,20,jun,14,6,-1,0,unknown,no,11832
cellular,30,jul,544,2,-1,0,unknown,no,17924
cellular,8,jul,191,1,-1,0,unknown,no,13353
cellular,29,jul,165,23,-1,0,unknown,no,17817
cellular,9,feb,388,3,257,2,failure,no,30959
cellular,13,aug,460,2,-1,0,unknown,no,20783
cellular,29,jan,158,2,247,1,failure,no,28429
unknown,26,may,469,2,-1,0,unknown,no,6018
cellular,25,aug,98,3,-1,0,unknown,no,22901
cellular,20,aug,150,2,-1,0,unknown,no,21838
unknown,13,may,205,3,-1,0,unknown,no,2692
unknown,26,may,304,4,-1,0,unknown,no,5964
cellular,29,jul,113,8,-1,0,unknown,no,17706
unknown,4,jun,283,1,-1,0,unknown,no,8811
cellular,21,nov,127,1,100,2,failure,no,26956
unknown,7,may,130,1,-1,0,unknown,no,827
unknown,17,jun,174,1,-1,0,unknown,no,10871
cellular,19,nov,783,3,195,2,other,yes,25985
cellular,22,jul,422,8,-1,0,unknown,no,15959
cellular,25,aug,96,4,-1,0,unknown,no,22718
unknown,20,jun,42,7,-1,0,unknown,no,11673
cellular,4,feb,112,2,204,2,other,no,29918
cellular,18,nov,474,2,-1,0,unknown,no,25212
cellular,26,aug,108,7,-1,0,unknown,no,22963
cellular,18,jul,106,1,-1,0,unknown,no,15372
cellular,9,sep,324,1,-1,0,unknown,no,41518
cellular,28,jul,33,3,-1,0,unknown,no,17154
cellular,28,jan,176,1,266,1,other,no,27985
cellular,11,sep,106,2,-1,0,unknown,yes,41558
cellular,17,apr,139,2,-1,0,unknown,no,32913
cellular,8,may,108,2,367,2,failure,no,35975
cellular,22,aug,305,2,-1,0,unknown,no,22375
unknown,26,may,147,3,-1,0,unknown,no,5854
cellular,20,apr,51,4,349,1,other,no,33570
cellular,9,jul,224,1,-1,0,unknown,no,13579
cellular,28,jul,174,6,-1,0,unknown,no,17479
unknown,2,jun,230,2,-1,0,unknown,no,7994
cellular,4,feb,261,1,184,6,success,yes,42883
unknown,19,may,326,2,-1,0,unknown,no,4086
unknown,5,jun,103,2,-1,0,unknown,no,9128
telephone,5,feb,39,1,-1,0,unknown,no,30223
cellular,27,aug,105,4,-1,0,unknown,no,23282
cellular,27,may,1178,1,178,6,success,yes,43808
cellular,12,jul,220,3,529,1,failure,yes,44134
unknown,26,may,101,2,-1,0,unknown,no,5925
cellular,15,may,133,4,-1,0,unknown,no,38097
cellular,15,mar,144,2,124,1,failure,no,43287
cellular,19,aug,183,20,-1,0,unknown,no,21613
cellular,28,jul,97,3,-1,0,unknown,no,17260
cellular,14,may,1075,1,14,1,failure,yes,37752
cellular,14,oct,158,1,826,1,failure,no,45025
cellular,31,jul,281,4,-1,0,unknown,no,18508
cellular,16,apr,173,2,-1,0,unknown,no,32412
telephone,10,jul,180,3,-1,0,unknown,no,13983
telephone,25,jul,58,1,-1,0,unknown,no,16881
cellular,20,apr,249,3,237,4,failure,no,33554
cellular,28,jul,123,6,-1,0,unknown,no,17160
unknown,29,may,52,1,-1,0,unknown,no,7118
cellular,18,nov,198,1,-1,0,unknown,no,24929
cellular,29,oct,279,1,148,1,failure,yes,42068
unknown,2,jul,25,1,417,1,success,yes,44062
unknown,16,may,410,3,-1,0,unknown,no,3846
unknown,30,may,288,3,-1,0,unknown,no,7932
cellular,5,feb,360,1,-1,0,unknown,no,30293
unknown,3,jun,313,7,-1,0,unknown,no,8643
unknown,21,may,530,2,-1,0,unknown,no,4878
cellular,20,apr,19,5,-1,0,unknown,no,33643
cellular,2,feb,123,1,258,1,failure,no,29151
unknown,14,may,219,4,-1,0,unknown,no,2756
unknown,27,may,87,3,-1,0,unknown,no,6547
cellular,18,nov,1093,2,-1,0,unknown,no,25168
unknown,19,may,147,1,-1,0,unknown,no,4284
cellular,12,mar,139,1,-1,0,unknown,yes,31334
cellular,4,feb,443,2,-1,0,unknown,no,42887
cellular,13,aug,75,5,-1,0,unknown,no,20932
unknown,9,jun,100,7,-1,0,unknown,no,9863
cellular,28,jul,33,31,-1,0,unknown,no,17355
unknown,16,may,260,6,-1,0,unknown,no,4007
cellular,20,apr,58,3,150,10,failure,no,33455
unknown,26,jun,626,2,-1,0,unknown,no,12318
